smiles,wxid,subset,reagent_id
Cc1cnc(C(N)=O)c(N)c1,AF0576,AF,AF0576_AF
Cc1cc(Cl)ncc1N,AF0577,AF,AF0577_AF
Nc1c(Cl)ccnc1Cl,AF0579,AF,AF0579_AF
Cc1cnc(N)c(Br)n1,AF0581,AF,AF0581_AF
COc1cncc(N)c1C,AF0583,AF,AF0583_AF
Cc1nonc1N,AF0585,AF,AF0585_AF
COC(=O)c1ncc(Br)cc1N,AF0586,AF,AF0586_AF
Nc1ccc(Cl)nc1I,AF0587,AF,AF0587_AF
Nc1ccno1,AF0588,AF,AF0588_AF
Nc1cc(O)nc(C2CC2)n1,AF0589,AF,AF0589_AF
Nc1nc2ccccc2nc1Cl,AF0591,AF,AF0591_AF
NC(=O)c1n[nH]cc1N,AF0592,AF,AF0592_AF
COc1cc(N)nc(OC)n1,AF0595,AF,AF0595_AF
Cc1ccc(-n2nc(C(C)(C)C)cc2N)cc1,AF0596,AF,AF0596_AF
Nc1ncc(Cl)cc1Cl,AF0597,AF,AF0597_AF
Cc1ccc(O)c(N)n1,AF0598,AF,AF0598_AF
COC(=O)c1ccc(Cl)nc1N,AF0599,AF,AF0599_AF
NC(=O)c1ccc(Cl)nc1N,AF0600,AF,AF0600_AF
COc1nc(N)cc(O)n1,AF0601,AF,AF0601_AF
Cc1nc(N)cc(O)n1,AF0602,AF,AF0602_AF
Nc1nc(Br)cn2ccnc12,AF0603,AF,AF0603_AF
Nc1[nH]nc2ncc(Br)cc12,AF0604,AF,AF0604_AF
CCOC(=O)c1nc(C)sc1N,AF0605,AF,AF0605_AF
Nc1ncnn2cccc12,AF0607,AF,AF0607_AF
Nc1ccnn1Cc1ccccc1F,AF0611,AF,AF0611_AF
CC(C)(C)c1cc(N)on1,AF0612,AF,AF0612_AF
Nc1cc(Br)cn2ccnc12,AF0613,AF,AF0613_AF
Cc1nc(Cl)nc(Cl)c1N,AF0614,AF,AF0614_AF
Cn1ccc2cc(N)cnc21,AF0615,AF,AF0615_AF
N#Cc1ncccc1N,AF0616,AF,AF0616_AF
Cc1ncc(N)cc1Br,AF0617,AF,AF0617_AF
N#Cc1cc(N)ccn1,AF0619,AF,AF0619_AF
Nc1ccnnc1,AF0624,AF,AF0624_AF
Nc1cc(Cl)cnc1Br,AF0625,AF,AF0625_AF
Nc1n[nH]c2nccnc12,AF0627,AF,AF0627_AF
Nc1cnc(Br)nc1,AF0628,AF,AF0628_AF
Nc1cncc(Cl)c1,AF0629,AF,AF0629_AF
Nc1cnc2ccc(Cl)nn12,AF0630,AF,AF0630_AF
CCOC(=O)c1oc2nccnc2c1N,AF0631,AF,AF0631_AF
CCOC(=O)c1cn2cc(N)ccc2n1,AF0634,AF,AF0634_AF
Nc1cc(OCc2ccccc2)n[nH]1,AF0635,AF,AF0635_AF
CCOC(=O)c1ccncc1N,AF0636,AF,AF0636_AF
CC(C)(C)OC(=O)N1CCN(c2nccnc2N)CC1,AF0638,AF,AF0638_AF
CCOC(=O)c1c(N)nn2cccnc12,AF0639,AF,AF0639_AF
Cc1nc(Br)ccc1N,AF0640,AF,AF0640_AF
CC(C)Oc1cc(N)[nH]n1,AF0641,AF,AF0641_AF
Nc1ncc(Cl)nc1Br,AF0643,AF,AF0643_AF
Nc1nccnc1N1CCOCC1,AF0645,AF,AF0645_AF
Cc1cnc(Br)c(N)c1,AF0646,AF,AF0646_AF
Nc1cncnc1Br,AF0648,AF,AF0648_AF
Nc1ncc(Br)nc1N1CCCCC1,AF0649,AF,AF0649_AF
Nc1ccc2nccn2c1,AF0650,AF,AF0650_AF
Nc1c(Cl)ncc2ccccc12,AF0653,AF,AF0653_AF
Nc1ccc([N+](=O)[O-])nc1,AF0654,AF,AF0654_AF
C#Cc1nccnc1N,AF0655,AF,AF0655_AF
CN1CCN(c2cc(N)ncn2)CC1,AF0656,AF,AF0656_AF
Cn1nc(N)c2ccc(Cl)nc21,AF0657,AF,AF0657_AF
Cc1cn2cccc(N)c2n1,AF0658,AF,AF0658_AF
Nc1cncc(O)c1,AF0659,AF,AF0659_AF
Cc1cc(N)cnc1Br,AF0661,AF,AF0661_AF
COC(=O)c1cc(N)c(Cl)s1,AF0662,AF,AF0662_AF
Cc1ccc([N+](=O)[O-])c(N)n1,AF0664,AF,AF0664_AF
CCOC(=O)c1cnc(N)cn1,AF0665,AF,AF0665_AF
Nc1cnc(I)cn1,AF0666,AF,AF0666_AF
Cc1cc(N)cnc1F,AF0667,AF,AF0667_AF
NC(=O)c1cncc(N)c1,AF0669,AF,AF0669_AF
COc1ccc(N)c(OC)n1,AF0673,AF,AF0673_AF
COc1cccnc1N,AF0674,AF,AF0674_AF
Nc1ccnc(F)c1,AF0676,AF,AF0676_AF
Nc1cnoc1,AF0677,AF,AF0677_AF
N#Cc1cncc(N)n1,AF0679,AF,AF0679_AF
Nc1ncc(F)cc1Br,AF0680,AF,AF0680_AF
Nc1cccnc1I,AF0681,AF,AF0681_AF
COC(=O)c1sc(Br)cc1N,AF0682,AF,AF0682_AF
Nc1cccn2ccnc12,AF0684,AF,AF0684_AF
Nc1nc(Cl)c(Br)cc1I,AF0685,AF,AF0685_AF
Cc1ccnc(Br)c1N,AF0686,AF,AF0686_AF
Nc1ncc(I)cc1I,AF0688,AF,AF0688_AF
COc1nccnc1N,AF0689,AF,AF0689_AF
COc1nc(Br)cnc1N,AF0690,AF,AF0690_AF
CCOc1nccnc1N,AF0691,AF,AF0691_AF
Nc1c(F)cnc(Cl)c1[N+](=O)[O-],AF0692,AF,AF0692_AF
Nc1ccc(Cl)nc1Br,AF0695,AF,AF0695_AF
Cc1ncc(N)cn1,AF0697,AF,AF0697_AF
COC(=O)c1nc(I)cnc1N,AF0698,AF,AF0698_AF
COc1cncc(N)n1,AF0701,AF,AF0701_AF
Nc1nc(Cl)c(Br)nc1Br,AF0703,AF,AF0703_AF
COc1cnc(N)cn1,AF0706,AF,AF0706_AF
Cc1nc(Br)cnc1N,AF0707,AF,AF0707_AF
Nc1nccnc1Br,AF0708,AF,AF0708_AF
Nc1cc(N2CCOCC2)ncn1,AF0709,AF,AF0709_AF
Nc1ncc([N+](=O)[O-])cc1Cl,AF0710,AF,AF0710_AF
Cc1nc(N)cc(N2CCN(CCO)CC2)n1,AF0713,AF,AF0713_AF
Nc1cc(Cl)ncc1F,AF0714,AF,AF0714_AF
Cc1cnc(Br)cc1N,AF0715,AF,AF0715_AF
COC(=O)c1cc(C)cnc1N,AF0717,AF,AF0717_AF
Nc1nc(Br)cnc1Cl,AF0718,AF,AF0718_AF
CN1CCN(c2ncc(N)cn2)CC1,AF0719,AF,AF0719_AF
COC(=O)c1cncc(N)c1,AF0720,AF,AF0720_AF
COC(=O)c1cc(N)cs1,AF0721,AF,AF0721_AF
COC(=O)c1cncc(N)n1,AF0722,AF,AF0722_AF
Cc1nc(Cl)ccc1N,AF0723,AF,AF0723_AF
Nc1cncs1,AF0724,AF,AF0724_AF
Nc1cc2ccccc2s1,AF0734,AF,AF0734_AF
Nc1cncc(Br)n1,AF0737,AF,AF0737_AF
Cc1ncncc1N,AF0738,AF,AF0738_AF
Nc1ccnc(Br)c1[N+](=O)[O-],AF0739,AF,AF0739_AF
Cc1ncc(Br)cc1N,AF0746,AF,AF0746_AF
COc1nc(Cl)cnc1N,AF0747,AF,AF0747_AF
Nc1cncc([N+](=O)[O-])c1,AF0748,AF,AF0748_AF
COc1ccncc1N,AF0749,AF,AF0749_AF
Cn1nc(Br)cc1N,AF0751,AF,AF0751_AF
CN1CCc2ncc(N)cc2C1,AF0754,AF,AF0754_AF
Nc1cncc(C(F)(F)F)c1,AF0756,AF,AF0756_AF
Nc1ncccc1-c1ccccc1,AF0757,AF,AF0757_AF
Cc1nc(C(F)(F)F)c(N)s1,AF0758,AF,AF0758_AF
COC(=O)c1occc1N,AF0759,AF,AF0759_AF
Nc1cnc2n[nH]c(Br)c2c1,AF0761,AF,AF0761_AF
CC(C)(C)OC(=O)N1CCN(c2ncccc2N)CC1,AF0764,AF,AF0764_AF
Nc1cnn2cccnc12,AF0766,AF,AF0766_AF
COC(=O)c1nc(Cl)cnc1N,AF0767,AF,AF0767_AF
Cc1cc(Br)ncc1N,AF0771,AF,AF0771_AF
Nc1cc(Br)cnc1O,AF0772,AF,AF0772_AF
Nc1ncc(Br)nc1Cl,AF0773,AF,AF0773_AF
Nc1ncc(Cl)cc1O,AF0774,AF,AF0774_AF
Nc1cnc(Cl)c(Cl)c1,AF0775,AF,AF0775_AF
Nc1ncc(Br)cc1F,AF0779,AF,AF0779_AF
CC(C)(C#N)c1ccc(N)cn1,AF0782,AF,AF0782_AF
CCCc1nn(C)c(C(N)=O)c1N,AF0784,AF,AF0784_AF
Cc1nc2ccccc2cc1N,AF0785,AF,AF0785_AF
Nc1cc2ccccc2cn1,AF0786,AF,AF0786_AF
COc1nc(C)ccc1N,AF0787,AF,AF0787_AF
N#Cc1cc(N)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1,AF0790,AF,AF0790_AF
CSc1nc(N)cc(O)n1,AF0792,AF,AF0792_AF
Nc1ccnc(-c2ccccc2)c1,AF0793,AF,AF0793_AF
CCc1cc(N)n(-c2ccccc2)n1,AF0794,AF,AF0794_AF
Cc1ncc(N)c(Cl)n1,AF0796,AF,AF0796_AF
COc1ccc(C(=O)c2oc3ccccc3c2N)cc1OC,AF0797,AF,AF0797_AF
COC(=O)c1nc(Br)ccc1N,AF0799,AF,AF0799_AF
Nc1cnc(C(F)(F)F)nc1,AF0800,AF,AF0800_AF
CC(C)c1cccc(N)n1,AF0801,AF,AF0801_AF
Cc1nc(Cl)ncc1N,AF0803,AF,AF0803_AF
CCOC(=O)Cn1cnc2c(N)ncnc21,AF0804,AF,AF0804_AF
CCOC(=O)c1c(N)sc2ccccc12,AF0806,AF,AF0806_AF
NC(=O)c1ccc(N)cn1,AF0807,AF,AF0807_AF
Nc1cnc(Br)c(Br)c1,AF0808,AF,AF0808_AF
N#Cc1cccc(N)n1,AF0809,AF,AF0809_AF
CCOC(=O)c1cnn(-c2ccc(Cl)cc2)c1N,AF0810,AF,AF0810_AF
CCOC(=O)c1nc2cc(Br)ccc2cc1N,AF0812,AF,AF0812_AF
CCOC(=O)c1sc2ccccc2c1N,AF0813,AF,AF0813_AF
Cc1nn(-c2ccccc2)c(N)c1Br,AF0814,AF,AF0814_AF
NC(=O)c1oc2ccccc2c1N,AF0815,AF,AF0815_AF
N#Cc1cnoc1N,AF0816,AF,AF0816_AF
Nc1cc(-c2ccc(F)cc2)no1,AF0818,AF,AF0818_AF
CCOC(=O)c1cnn(-c2ccccc2)c1N,AF0819,AF,AF0819_AF
Nc1cc(-c2ccccc2Cl)no1,AF0820,AF,AF0820_AF
Cc1cnc(N)c([N+](=O)[O-])c1,AF0822,AF,AF0822_AF
Nc1cc(F)cnc1Br,AF0824,AF,AF0824_AF
CC(C)c1ccc(N)cn1,AF0826,AF,AF0826_AF
NC(=O)c1ccnc(Cl)c1N,AF0827,AF,AF0827_AF
CC(=O)c1cc(Cl)nc(Cl)c1N,AF0829,AF,AF0829_AF
Cc1cc(Cl)nc(Cl)c1N,AF0830,AF,AF0830_AF
Nc1cnn(C2CCOCC2)c1,AF0831,AF,AF0831_AF
Nc1snnc1-c1ccccc1,AF0833,AF,AF0833_AF
Nc1cnccc1-c1ccccc1,AF0834,AF,AF0834_AF
Nc1cnc2ccccn12,AF0835,AF,AF0835_AF
Nc1cnc2ccc(Br)cn12,AF0838,AF,AF0838_AF
Nc1cccnc1-c1ccccc1,AF0842,AF,AF0842_AF
CCOc1ccncc1N,AF0843,AF,AF0843_AF
COc1ncnc(OC)c1N,AF0845,AF,AF0845_AF
Nc1cnccc1[N+](=O)[O-],AF0847,AF,AF0847_AF
CC(=O)c1ccncc1N,AF0848,AF,AF0848_AF
Cc1noc(C)c1N,AF0851,AF,AF0851_AF
CCOc1cc(N)ccn1,AF0852,AF,AF0852_AF
Cc1cc(C)c(N)c(Br)n1,AF0853,AF,AF0853_AF
Nc1ccc(Oc2ccc(Br)cc2)nc1,AF0854,AF,AF0854_AF
Cc1ccnc(C)c1N,AF0857,AF,AF0857_AF
Nc1ccc(Oc2ccccc2)nc1,AF0858,AF,AF0858_AF
Cc1nc2ccccn2c1N,AF0859,AF,AF0859_AF
COc1ncc(N)cn1,AF0860,AF,AF0860_AF
Cc1cc(C)c(N)cn1,AF0862,AF,AF0862_AF
Nc1cncc(Br)c1Cl,AF0864,AF,AF0864_AF
COC(=O)c1ccnc(Cl)c1N,AF0865,AF,AF0865_AF
COc1ccc(N)c(Cl)n1,AF0866,AF,AF0866_AF
Cc1cnc(O)c(N)c1,AF0867,AF,AF0867_AF
Nc1cncc(C(F)(F)F)n1,AF0870,AF,AF0870_AF
Cc1cnc(N)c(C)n1,AF0871,AF,AF0871_AF
N#Cc1cnc2ccnn2c1N,AF0873,AF,AF0873_AF
COC(=O)c1cnc(N)c(I)c1,AF0877,AF,AF0877_AF
CCOC(=O)c1sc2ncccc2c1N,AF0881,AF,AF0881_AF
CCOC(=O)c1c(N)sc2c1CCN(C(=O)OC(C)(C)C)C2,AF0882,AF,AF0882_AF
COC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,AF0883,AF,AF0883_AF
COC(=O)c1cc(Cl)nc(Cl)c1N,AF0885,AF,AF0885_AF
N#Cc1cnc(N)c(I)c1,AF0887,AF,AF0887_AF
Nc1cc(F)c(Cl)nc1Cl,AF0890,AF,AF0890_AF
N#Cc1nc[nH]c1N,AF0891,AF,AF0891_AF
N#Cc1ccc(N)cn1,AF0893,AF,AF0893_AF
N#Cc1cnn(-c2ccc(F)cc2)c1N,AF0894,AF,AF0894_AF
Cc1cc(C(N)=O)c(N)s1,AF0895,AF,AF0895_AF
NC(=O)c1cccnc1N,AF0896,AF,AF0896_AF
NC(=O)c1ccncc1N,AF0897,AF,AF0897_AF
Cc1csc(N)c1C(N)=O,AF0898,AF,AF0898_AF
COC(=O)c1cc(Cl)cnc1N,AF0901,AF,AF0901_AF
Cc1nc(Cl)c(N)c(Cl)n1,AF0902,AF,AF0902_AF
CCOC(=O)c1cc(Cl)cnc1N,AF0903,AF,AF0903_AF
COC(=O)c1cnc(N)c(Cl)c1,AF0904,AF,AF0904_AF
Cc1nc(C(F)(F)F)ccc1N,AF0906,AF,AF0906_AF
Nc1cnc(C(F)(F)F)cn1,AF0907,AF,AF0907_AF
COC(=O)c1c[nH]c(C(=O)OC)c1N,AF0908,AF,AF0908_AF
CCOC(=O)c1cnc(N)c(Br)c1,AF0909,AF,AF0909_AF
CC(C)n1cc(N)cn1,AF0912,AF,AF0912_AF
CC(C)n1nc(I)c2c(N)ncnc21,AF0914,AF,AF0914_AF
Nc1ccnc2ccc(Br)cc12,AF0917,AF,AF0917_AF
Cn1cc(N)c(C(F)(F)F)n1,AF0919,AF,AF0919_AF
Nc1ncc(Br)cc1OC(F)F,AF0920,AF,AF0920_AF
CCCSc1nc(Cl)c(N)c(Cl)n1,AF0926,AF,AF0926_AF
CCc1cc(C(=O)c2ccccc2Cl)c(N)s1,AF0931,AF,AF0931_AF
Nc1ncnc2c1ncn2CCO,AF0934,AF,AF0934_AF
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,AF0939,AF,AF0939_AF
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,AF0942,AF,AF0942_AF
Nc1cc(-c2ccncc2)cnc1O,AF0943,AF,AF0943_AF
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,AF0947,AF,AF0947_AF
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,AF0952,AF,AF0952_AF
CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,AF0957,AF,AF0957_AF
Cn1cc(I)c2c(N)ncnc21,AF0959,AF,AF0959_AF
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,AF0963,AF,AF0963_AF
NC(=O)c1nc(Br)cnc1N,AF0965,AF,AF0965_AF
Cn1nc(N)c2cc(I)cnc21,AF0966,AF,AF0966_AF
Cc1nc(N)c(Br)nc1Br,AF0968,AF,AF0968_AF
Nc1cc(Br)cnc1Cl,AF0970,AF,AF0970_AF
Nc1c(Cl)c(O)nc(F)c1Cl,AF0972,AF,AF0972_AF
Cn1nc(C(C)(C)C)cc1N,AF0975,AF,AF0975_AF
Nc1ncnc2c1cnn2-c1ccccc1,AF0990,AF,AF0990_AF
Nc1ncnc2c1ncn2Cc1c(F)cccc1Cl,AF0993,AF,AF0993_AF
Cc1ccnc(F)c1N,AF0997,AF,AF0997_AF
CC(=O)Nc1cc(N)ncn1,AF0999,AF,AF0999_AF
N#Cc1cnn(-c2ccccn2)c1N,AF1003,AF,AF1003_AF
COCCn1cc(N)cn1,AF1007,AF,AF1007_AF
N#Cc1cnn(-c2ccccc2)c1N,AF1011,AF,AF1011_AF
Nc1ccc(C(F)(F)F)nc1Br,AF1014,AF,AF1014_AF
CCOC(=O)c1c(C(C)C)csc1N,AF1016,AF,AF1016_AF
CCOC(=O)c1cnn(-c2ncccn2)c1N,AF1017,AF,AF1017_AF
Nc1csc2nccnc12,AF1024,AF,AF1024_AF
Nc1ncc(I)nc1Cl,AF1030,AF,AF1030_AF
Cc1ncc(Cl)cc1N,AF1031,AF,AF1031_AF
COC(=O)c1ccc(N)o1,AF1033,AF,AF1033_AF
CCOC(=O)c1c(N)sc2c1CCOC2,AF1035,AF,AF1035_AF
Cc1cc(N)nc(Br)c1,AF1036,AF,AF1036_AF
Nc1cnncc1Cl,AF1037,AF,AF1037_AF
Nc1cnc2[nH]ncc2c1,AF1038,AF,AF1038_AF
CCOC(=O)c1cnc(Cl)cc1N,AF1041,AF,AF1041_AF
COC(=O)c1c(C)csc1N,AF1042,AF,AF1042_AF
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,AF1043,AF,AF1043_AF
CCOC(=O)Cc1cccc(N)n1,AF1047,AF,AF1047_AF
Nc1cn2nc(Cl)ccc2n1,AF1049,AF,AF1049_AF
N#Cc1ncc(N)cn1,AF1052,AF,AF1052_AF
Cc1[nH]nc2ncc(N)cc12,AF1054,AF,AF1054_AF
Cc1ncc([N+](=O)[O-])cc1N,AF1055,AF,AF1055_AF
Nc1nccn2c(Br)cnc12,AF1057,AF,AF1057_AF
Nc1cnn2ccc(Cl)nc12,AF1059,AF,AF1059_AF
CC(C)(C)OC(=O)c1cc(N)c(Br)cn1,AF1060,AF,AF1060_AF
Nc1ccc2ncc(Br)n2c1,AF1061,AF,AF1061_AF
COc1ccc(Br)nc1N,AF1062,AF,AF1062_AF
COc1cncc(N)c1,AF1063,AF,AF1063_AF
Cc1cnc(Cl)cc1N,AF1065,AF,AF1065_AF
Nc1cnc(Cl)cc1Cl,AF1067,AF,AF1067_AF
NC(=O)c1nccnc1N,AF1069,AF,AF1069_AF
COc1cc(N)c(Br)cn1,AF1071,AF,AF1071_AF
COC(=O)c1c(N)ccnc1Cl,AF1075,AF,AF1075_AF
Nc1cc(Br)ncc1[N+](=O)[O-],AF1077,AF,AF1077_AF
Nc1cc(Cl)ncc1Cl,AF1084,AF,AF1084_AF
Nc1cnccc1Br,AF1085,AF,AF1085_AF
Nc1ccnc([N+](=O)[O-])c1,AF1086,AF,AF1086_AF
Nc1c[nH]c2ncc(Br)cc12,AF1093,AF,AF1093_AF
CCOc1cnc(N)cn1,AF1095,AF,AF1095_AF
Cc1cc(N)nc(Cl)c1,AF1098,AF,AF1098_AF
Nc1ncc(S(=O)(=O)O)cc1Br,AF1099,AF,AF1099_AF
COc1cnc(Br)c(N)c1,AF1102,AF,AF1102_AF
Nc1cnns1,AF1103,AF,AF1103_AF
COc1cc(N)cnc1Br,AF1105,AF,AF1105_AF
Nc1cc(F)nc(F)c1,AF1106,AF,AF1106_AF
N#Cc1sccc1N,AF1108,AF,AF1108_AF
Nc1cnc(Br)cn1,AF1109,AF,AF1109_AF
COC(=O)c1cc(N)n(C)n1,AF1110,AF,AF1110_AF
Cc1ccc(C)c(N)n1,AF1111,AF,AF1111_AF
CCOC(=O)c1ncccc1N,AF1112,AF,AF1112_AF
Nc1cnc(Cl)c(C(F)(F)F)c1,AF1113,AF,AF1113_AF
Cc1ncc(N)nc1C,AF1114,AF,AF1114_AF
COC(=O)c1nc(Cl)nc(Cl)c1N,AF1115,AF,AF1115_AF
CC(C)(C)OC(=O)c1ccsc1N,AF1116,AF,AF1116_AF
COC(=O)c1scnc1N,AF1117,AF,AF1117_AF
COc1ncc(N)cc1F,AF1118,AF,AF1118_AF
Nc1ncc([N+](=O)[O-])cc1O,AF1120,AF,AF1120_AF
Cc1ccc(N)c(Cl)n1,AF1126,AF,AF1126_AF
Nc1cc(Cl)nc2ccccc12,AF1127,AF,AF1127_AF
CCOc1nc(Br)cnc1N,AF1128,AF,AF1128_AF
NC(=O)c1ncccc1N,AF1129,AF,AF1129_AF
NC(=O)c1cnc(N)cn1,AF1131,AF,AF1131_AF
N#Cc1ccc(Cl)nc1N,AF1134,AF,AF1134_AF
Nc1cc(Cl)nc(C(F)(F)F)c1,AF1137,AF,AF1137_AF
COc1cc(C)c(N)cn1,AF1138,AF,AF1138_AF
COC(=O)c1cc(C(C)(C)C)sc1N,AF1139,AF,AF1139_AF
COC(=O)c1sc(I)cc1N,AF1140,AF,AF1140_AF
COC(=O)c1oc2ccccc2c1N,AF1142,AF,AF1142_AF
Nc1ccnn1-c1ccccc1,AF1143,AF,AF1143_AF
Nc1ncc(Br)cc1OCc1ccccc1,AF1144,AF,AF1144_AF
Nc1ncccc1CO,AF1146,AF,AF1146_AF
Nc1ncccc1Cl,AF1147,AF,AF1147_AF
Cn1ncc(N)n1,AF1151,AF,AF1151_AF
Cc1cnc(N)c(Cl)c1,AF1152,AF,AF1152_AF
Nc1nonc1-c1nc2ccccc2[nH]1,AF1153,AF,AF1153_AF
N#Cc1oc2ccccc2c1N,AF1161,AF,AF1161_AF
Nc1ccnc2c(Br)cccc12,AF1163,AF,AF1163_AF
Nc1cc(-c2ccncc2)no1,AF1165,AF,AF1165_AF
Cn1cc(N)nn1,AF1166,AF,AF1166_AF
Cc1cnc(N)c(C)c1,AF1172,AF,AF1172_AF
Cc1nccc(Br)c1N,AF1177,AF,AF1177_AF
Nc1cnc(Br)c(Cl)c1,AF1178,AF,AF1178_AF
CC(C)(C)c1ccc(Oc2ccc(N)cn2)cc1,AF1181,AF,AF1181_AF
C[C@@H](O)Cn1cnc2c(N)ncnc21,AF1182,AF,AF1182_AF
Nc1cnnc(O)c1Cl,AF1185,AF,AF1185_AF
COc1ccc(-c2nnsc2N)cc1,AF1187,AF,AF1187_AF
Cc1cc(N)cc(Br)n1,AF1190,AF,AF1190_AF
CCOC(=O)c1sc(SC)nc1N,AF1195,AF,AF1195_AF
Cc1ccc(I)c(N)n1,AF1196,AF,AF1196_AF
Nc1cnc(O)nc1O,AF1197,AF,AF1197_AF
Nc1cnc(C(F)(F)F)cc1Cl,AF1199,AF,AF1199_AF
Nc1nccn2ccnc12,AF1200,AF,AF1200_AF
COC(=O)c1cc(Cl)ncc1N,AF1201,AF,AF1201_AF
Cc1cnc(C#N)c(N)c1,AF1202,AF,AF1202_AF
COC(=O)c1cnc(Cl)cc1N,AF1214,AF,AF1214_AF
Nc1nc(O)nc(O)c1[N+](=O)[O-],AF1215,AF,AF1215_AF
COc1nc(Cl)ncc1N,AF1220,AF,AF1220_AF
CCOC(=O)c1cc(N)cnc1C,AF1221,AF,AF1221_AF
CCOC(=O)c1cc(N)n(C)n1,AF1222,AF,AF1222_AF
CSc1n[nH]c(N)c1C(N)=O,AF1226,AF,AF1226_AF
Cc1c(N)cncc1Br,AF1227,AF,AF1227_AF
Nc1ccc(I)nc1,AF1228,AF,AF1228_AF
Cc1c(Br)cnc(Cl)c1N,AF1230,AF,AF1230_AF
Cc1ncnc(C)c1N,AF1234,AF,AF1234_AF
Cc1nc(N)c([N+](=O)[O-])cc1Br,AF1235,AF,AF1235_AF
COc1ccc2cc(N)cnc2c1,AF1236,AF,AF1236_AF
CN(C)c1nc(N)cc(O)n1,AF1240,AF,AF1240_AF
Cc1ncc(N)s1,AF1241,AF,AF1241_AF
N#Cc1cnc2c(C#N)cnn2c1N,AF1244,AF,AF1244_AF
Nc1cnn(CCO)c1,AF1249,AF,AF1249_AF
Nc1ccc(OCC(F)(F)F)nc1,AF1250,AF,AF1250_AF
Cc1cc(N)n(-c2ccc(Br)cc2)n1,AF1251,AF,AF1251_AF
Nc1cnc2ccc(O)cc2c1,AF1253,AF,AF1253_AF
Nc1cnc2c(c1)CCCC2,AF1259,AF,AF1259_AF
CSc1n[nH]c(N)c1C#N,AF1260,AF,AF1260_AF
CC(=O)c1ccsc1N,AF1261,AF,AF1261_AF
CC(C)(C)OC(=O)N1CC(n2cc(N)cn2)C1,AF1263,AF,AF1263_AF
Cc1nocc1N,AF1264,AF,AF1264_AF
CN1CCC(n2cc(N)cn2)CC1,AF1265,AF,AF1265_AF
Nc1cc(Cl)cnc1O,AF1269,AF,AF1269_AF
Nc1cc(Br)nc2ccccc12,AF1278,AF,AF1278_AF
CCOC(=O)c1cccc(N)n1,AF1279,AF,AF1279_AF
Nc1cc(O)nc(Cl)n1,AF1280,AF,AF1280_AF
CCOC(=O)c1cc(N)n(-c2ccccc2)n1,AF1282,AF,AF1282_AF
CCc1nccnc1N,AF1283,AF,AF1283_AF
Nc1noc2cnccc12,AF1284,AF,AF1284_AF
COc1nc(C)ncc1N,AF1285,AF,AF1285_AF
N#Cc1c(N)sc2ccccc12,AF1287,AF,AF1287_AF
COc1cnc(Cl)c(N)c1,AF1288,AF,AF1288_AF
CCOC(=O)c1nc(Cl)nc(Cl)c1N,AF1289,AF,AF1289_AF
N#Cc1c(O)csc1N,AF1290,AF,AF1290_AF
Nc1cc(Cl)nc2ccc(Br)cc12,AF1291,AF,AF1291_AF
Nc1cccc(-c2ccccc2)n1,AF1292,AF,AF1292_AF
Nc1cc(N2CCCCC2)ncn1,AF1294,AF,AF1294_AF
Nc1cncnc1I,AF1297,AF,AF1297_AF
Cc1nc(C#N)c(N)o1,AF1298,AF,AF1298_AF
CCOC(=O)c1cc(N)c[nH]1,AF1299,AF,AF1299_AF
Nc1nonc1-c1cn2ccncc2n1,AF1300,AF,AF1300_AF
Nc1nc(Cl)ccc1I,AF1302,AF,AF1302_AF
Cc1ncc(N)c(C)n1,AF1304,AF,AF1304_AF
COc1ncnc(N)c1OC,AF1305,AF,AF1305_AF
Nc1cc(F)cnc1Cl,AF1306,AF,AF1306_AF
Nc1cnc2ccccc2n1,AF1307,AF,AF1307_AF
COc1nccc(N)c1[N+](=O)[O-],AF1308,AF,AF1308_AF
Nc1nsc2ncccc12,AF1310,AF,AF1310_AF
NC(=O)c1ncc(N)cn1,AF1311,AF,AF1311_AF
COc1ncc(N)cc1Cl,AF1312,AF,AF1312_AF
CCCCOc1cc(N)ccn1,AF1313,AF,AF1313_AF
Cc1cnc(O)cc1N,AF1314,AF,AF1314_AF
COc1nc(C)cnc1N,AF1316,AF,AF1316_AF
CCc1cc(N)on1,AF1317,AF,AF1317_AF
Nc1ncccc1OC(F)(F)F,AF1318,AF,AF1318_AF
Nc1cncc(Cl)c1Cl,AF1320,AF,AF1320_AF
Nc1cccnc1C(F)(F)F,AF1322,AF,AF1322_AF
Nc1ccnc(N2CCOCC2)c1,AF1323,AF,AF1323_AF
Nc1nc(Cl)cnc1Cl,AF1324,AF,AF1324_AF
Nc1ncc(F)cc1Cl,AF1325,AF,AF1325_AF
